Employee ID,Gender,Tenure,Department,Job Role,Absenteeism Records,Health Survey Responses,Wellness Program Participation
2147,Male,7,Engineering,Analyst,4,9,False
2148,Female,14,HR,Developer,18,1,False
2149,Non-Binary,12,Finance,Executive,9,5,False
2150,Non-Binary,35,Engineering,Manager,5,7,False
2151,Female,5,Engineering,Developer,12,3,True
2152,Female,17,HR,Executive,14,2,True
2153,Male,32,Sales,Coordinator,11,2,True
2154,Female,10,HR,Manager,20,1,False
2155,Male,17,Engineering,Analyst,8,5,True
2156,Male,5,Sales,Developer,12,3,True
2157,Non-Binary,9,Marketing,Developer,7,7,False
2158,Non-Binary,33,Engineering,Executive,15,1,True
2159,Non-Binary,36,HR,Analyst,3,9,False
2160,Non-Binary,36,Marketing,Coordinator,15,2,False
2161,Female,18,Finance,Manager,3,8,True
2162,Non-Binary,9,Marketing,Analyst,0,10,True
2163,Female,29,HR,Developer,12,4,False
2164,Non-Binary,14,Marketing,Executive,9,6,False
2165,Female,25,HR,Coordinator,4,9,False
2166,Male,15,Engineering,Executive,7,7,False
2167,Female,6,Sales,Manager,1,8,True
2168,Female,29,Finance,Analyst,8,7,False
2169,Non-Binary,15,Sales,Executive,10,2,True
2170,Female,29,Sales,Executive,0,9,False
2171,Male,4,Sales,Developer,15,1,True
2172,Male,18,HR,Executive,13,2,False
2173,Non-Binary,39,HR,Coordinator,14,3,False
2174,Male,16,Finance,Analyst,14,3,True
2175,Female,11,HR,Manager,0,10,False
2176,Male,14,HR,Executive,11,4,True
2177,Non-Binary,3,HR,Coordinator,11,5,False
2178,Female,38,HR,Manager,4,6,False
2179,Non-Binary,18,Engineering,Coordinator,18,1,False
2180,Female,20,Finance,Executive,2,8,True
2181,Male,25,HR,Executive,6,6,False
2182,Non-Binary,38,Finance,Analyst,0,10,True
2183,Non-Binary,13,Marketing,Developer,0,9,False
2184,Female,4,Engineering,Coordinator,8,5,True
2185,Non-Binary,14,HR,Developer,3,7,True
2186,Female,33,Engineering,Developer,13,4,False
2187,Female,28,Engineering,Manager,8,6,False
2188,Female,37,Marketing,Manager,8,6,False
2189,Female,8,Finance,Coordinator,14,4,False
2190,Male,34,Engineering,Developer,7,6,True
2191,Female,5,Sales,Analyst,3,8,True
2192,Non-Binary,5,Marketing,Developer,7,5,False
2193,Male,31,Sales,Manager,17,2,True
2194,Non-Binary,9,Marketing,Developer,4,9,False
2195,Male,32,Sales,Executive,11,4,False
2196,Female,33,Sales,Executive,10,4,False
2197,Male,3,Engineering,Analyst,7,7,False
2198,Male,30,Engineering,Coordinator,0,10,False
2199,Non-Binary,12,Marketing,Developer,0,10,True
2200,Non-Binary,29,Finance,Executive,10,6,False
2201,Female,3,Engineering,Coordinator,10,4,True
2202,Male,26,Engineering,Executive,8,6,False
2203,Male,30,HR,Coordinator,14,3,False
2204,Male,9,Engineering,Coordinator,8,7,False
2205,Female,26,Finance,Executive,8,6,False
2206,Female,2,HR,Manager,12,3,True
2207,Female,3,Sales,Coordinator,13,1,True
2208,Female,4,Sales,Developer,0,10,False
2209,Female,25,HR,Executive,9,5,False
2210,Non-Binary,13,HR,Manager,0,10,False
2211,Male,39,HR,Executive,13,2,False
2212,Male,35,Marketing,Analyst,2,7,True
2213,Male,23,Finance,Developer,2,7,True
2214,Male,9,Finance,Analyst,11,4,False
2215,Male,2,Sales,Coordinator,6,6,True
2216,Male,31,Sales,Coordinator,15,1,True
2217,Male,2,Sales,Analyst,20,2,False
2218,Male,32,Engineering,Analyst,5,6,True
2219,Non-Binary,18,Sales,Coordinator,14,2,False
2220,Male,13,HR,Manager,13,4,True
2221,Non-Binary,5,Sales,Developer,13,4,True
2222,Female,10,HR,Executive,0,10,False
2223,Male,25,Marketing,Analyst,2,9,True
2224,Female,34,Engineering,Developer,0,10,True
2225,Female,37,Engineering,Executive,9,7,True
2226,Female,30,Finance,Executive,8,7,True
2227,Non-Binary,7,Marketing,Analyst,18,1,True
2228,Female,6,HR,Manager,11,5,False
2229,Female,3,Marketing,Manager,14,3,False
2230,Female,13,Engineering,Developer,11,3,True
2231,Male,3,HR,Developer,10,6,False
2232,Male,26,Marketing,Coordinator,13,4,True
2233,Non-Binary,24,Engineering,Manager,0,8,True
2234,Non-Binary,6,HR,Developer,11,4,False
2235,Male,12,HR,Coordinator,0,8,True
2236,Non-Binary,36,Engineering,Executive,11,4,False
2237,Male,2,HR,Developer,11,3,True
2238,Female,11,Engineering,Coordinator,10,5,True
2239,Female,39,Sales,Manager,13,5,False
2240,Non-Binary,34,Sales,Executive,0,10,True
2241,Male,26,HR,Developer,1,10,False
2242,Male,18,HR,Manager,19,1,False
2243,Non-Binary,21,Engineering,Executive,0,8,True
2244,Male,36,HR,Analyst,3,8,True
2245,Female,22,Finance,Manager,1,8,False
2246,Non-Binary,30,Sales,Analyst,0,10,True
2247,Non-Binary,30,HR,Developer,8,4,True
2248,Male,8,HR,Coordinator,0,9,False
2249,Non-Binary,34,Marketing,Developer,0,10,True
2250,Male,9,HR,Manager,11,3,True
2251,Male,20,Finance,Analyst,5,7,False
2252,Male,25,Sales,Analyst,6,6,True
2253,Male,19,Marketing,Executive,1,9,True
2254,Male,5,Engineering,Developer,9,4,True
2255,Non-Binary,11,Engineering,Developer,11,4,True
2256,Female,15,Sales,Manager,5,6,True
2257,Female,8,Engineering,Analyst,0,8,True
2258,Non-Binary,19,Finance,Manager,16,3,False
2259,Non-Binary,23,HR,Manager,7,8,True
2260,Female,27,Sales,Analyst,2,8,True
2261,Female,32,Marketing,Manager,2,7,True
2262,Female,26,HR,Analyst,4,7,False
2263,Female,27,Engineering,Manager,9,5,True
2264,Female,19,Engineering,Coordinator,16,2,False
2265,Male,29,Marketing,Manager,13,2,False
2266,Non-Binary,39,Finance,Manager,0,10,False
2267,Male,33,Marketing,Coordinator,4,8,False
2268,Female,19,Sales,Developer,5,6,False
2269,Female,37,Marketing,Analyst,2,8,True
2270,Female,19,Engineering,Executive,15,3,True
2271,Male,33,Finance,Coordinator,14,1,True
2272,Male,16,Finance,Developer,8,6,True
2273,Female,23,Marketing,Manager,13,2,False
2274,Male,7,Sales,Developer,3,9,False
2275,Male,26,Engineering,Coordinator,11,5,False
2276,Female,32,HR,Manager,10,5,False
2277,Male,12,Finance,Developer,0,10,False
2278,Non-Binary,8,Marketing,Executive,5,8,False
2279,Non-Binary,5,Sales,Analyst,6,6,True
2280,Non-Binary,28,Sales,Analyst,15,3,True
2281,Non-Binary,5,Engineering,Coordinator,0,9,True
2282,Female,26,Finance,Manager,1,10,True
2283,Female,5,Engineering,Manager,10,4,False
2284,Female,22,HR,Analyst,0,10,False
2285,Non-Binary,15,HR,Developer,10,4,False
2286,Non-Binary,13,HR,Manager,13,2,True
2287,Male,28,Sales,Executive,11,3,True
2288,Male,33,Finance,Executive,12,4,True
2289,Non-Binary,23,Engineering,Manager,5,7,True
2290,Non-Binary,33,Engineering,Manager,14,3,True
2291,Non-Binary,18,HR,Analyst,2,8,True
2292,Non-Binary,30,Finance,Coordinator,6,8,False
2293,Male,26,Finance,Analyst,0,10,True
2294,Non-Binary,16,Marketing,Coordinator,13,2,True
2295,Male,13,Finance,Executive,13,4,True
2296,Non-Binary,39,Finance,Coordinator,6,8,False
2297,Non-Binary,33,Engineering,Analyst,17,1,True
2298,Non-Binary,26,Finance,Manager,17,1,True
2299,Male,1,Finance,Coordinator,14,4,False
2300,Male,38,Engineering,Analyst,14,2,True
2301,Female,2,Finance,Executive,15,1,True
2302,Non-Binary,6,Engineering,Coordinator,4,8,False
2303,Female,38,Marketing,Executive,19,2,False
2304,Female,24,Sales,Executive,11,4,True
2305,Male,18,Engineering,Developer,15,3,False
2306,Male,27,Engineering,Coordinator,16,2,False
2307,Female,8,Finance,Analyst,3,8,True
2308,Non-Binary,28,Engineering,Coordinator,12,3,False
2309,Male,10,HR,Coordinator,3,9,False
2310,Non-Binary,17,HR,Executive,0,10,True
2311,Non-Binary,29,Marketing,Executive,6,5,False
2312,Female,6,Engineering,Executive,0,9,True
2313,Female,14,Finance,Executive,10,3,False
2314,Female,22,Finance,Analyst,12,5,False
2315,Female,6,Sales,Manager,0,10,True
2316,Male,26,Marketing,Developer,8,6,False
2317,Male,39,Finance,Executive,5,9,False
2318,Female,12,Sales,Executive,4,8,False
2319,Male,35,Finance,Developer,17,2,False
2320,Female,14,Sales,Executive,14,2,False
2321,Non-Binary,22,HR,Manager,9,5,True
2322,Non-Binary,23,HR,Coordinator,8,5,False
2323,Non-Binary,7,Finance,Developer,5,5,True
2324,Female,25,Marketing,Analyst,12,4,False
2325,Non-Binary,13,Engineering,Developer,4,8,False
2326,Male,21,Marketing,Manager,6,5,True
2327,Non-Binary,10,Marketing,Analyst,16,1,False
2328,Non-Binary,9,Engineering,Coordinator,0,10,False
2329,Non-Binary,15,HR,Executive,8,5,False
2330,Male,2,HR,Developer,19,1,False
2331,Female,25,Engineering,Analyst,11,4,True
2332,Male,13,Sales,Developer,19,1,True
2333,Female,34,Marketing,Coordinator,7,6,False
2334,Female,34,Finance,Developer,6,6,True
2335,Non-Binary,35,HR,Analyst,17,1,True
2336,Female,38,Finance,Manager,3,8,False
2337,Male,3,Engineering,Analyst,8,4,False
2338,Male,6,Finance,Developer,14,2,True
2339,Female,19,Finance,Coordinator,18,1,True
2340,Non-Binary,3,Marketing,Executive,14,3,True
2341,Non-Binary,18,Engineering,Executive,8,7,True
2342,Male,39,Finance,Coordinator,0,10,True
2343,Non-Binary,9,HR,Developer,0,10,True
2344,Female,12,Engineering,Coordinator,5,8,False
2345,Female,5,HR,Developer,12,5,False
2346,Male,3,Sales,Analyst,1,7,True
2347,Female,11,Finance,Manager,16,2,False
2348,Male,30,Engineering,Developer,11,4,False
2349,Female,4,HR,Executive,8,6,True
2350,Male,5,Finance,Executive,9,5,True
2351,Non-Binary,1,Marketing,Manager,2,6,True
2352,Female,27,HR,Developer,16,2,False
2353,Female,28,HR,Manager,0,7,True
2354,Male,29,Sales,Analyst,6,8,False
2355,Male,18,Marketing,Manager,0,9,False
2356,Female,12,Sales,Analyst,4,6,True
2357,Male,13,Marketing,Executive,4,7,False
2358,Female,2,HR,Analyst,14,1,True
2359,Non-Binary,37,Sales,Developer,0,9,True
2360,Male,16,Finance,Developer,6,6,False
2361,Female,24,Marketing,Developer,10,4,True
2362,Non-Binary,35,HR,Developer,0,10,True
2363,Non-Binary,22,Engineering,Coordinator,0,9,True
2364,Female,36,Marketing,Analyst,18,1,True
2365,Male,11,Marketing,Developer,14,2,True
2366,Female,29,Finance,Manager,14,3,True
2367,Non-Binary,35,Marketing,Manager,15,1,False
2368,Female,15,Marketing,Coordinator,16,2,True
2369,Male,31,Finance,Analyst,18,2,False
2370,Non-Binary,16,Finance,Analyst,6,7,True
2371,Female,10,Sales,Analyst,0,10,True
2372,Male,32,HR,Coordinator,9,6,False
2373,Non-Binary,2,HR,Analyst,0,9,False
2374,Male,24,Sales,Analyst,7,5,True
2375,Non-Binary,23,HR,Developer,0,9,True
2376,Female,2,Marketing,Analyst,0,10,False
2377,Male,38,Sales,Developer,0,9,False
2378,Non-Binary,31,Sales,Developer,17,2,False
2379,Male,26,HR,Analyst,6,9,False
2380,Male,29,Engineering,Manager,14,3,True
2381,Female,3,HR,Executive,16,3,False
2382,Male,14,Engineering,Manager,0,9,True
2383,Non-Binary,25,Sales,Analyst,5,7,False
2384,Non-Binary,1,Engineering,Analyst,3,8,True
2385,Non-Binary,3,Marketing,Manager,6,7,False
2386,Non-Binary,26,Finance,Analyst,4,9,True
2387,Female,18,Engineering,Developer,2,8,False
2388,Male,9,Finance,Coordinator,12,4,False
2389,Female,38,Marketing,Analyst,11,2,False
2390,Male,23,Finance,Analyst,10,5,False
2391,Male,21,Marketing,Manager,16,2,True
2392,Male,1,Finance,Developer,11,4,False
2393,Female,21,Finance,Manager,16,2,False
2394,Male,27,HR,Manager,8,5,False
2395,Female,6,Engineering,Analyst,4,6,True
2396,Non-Binary,36,Finance,Developer,14,1,True
2397,Non-Binary,28,Sales,Analyst,2,8,False
2398,Male,17,HR,Analyst,12,2,True
2399,Female,3,Engineering,Analyst,5,5,True
2400,Non-Binary,12,HR,Analyst,0,8,True
2401,Female,39,Engineering,Coordinator,9,5,False
2402,Female,12,Marketing,Executive,12,3,True
2403,Male,2,Finance,Developer,3,6,True
2404,Non-Binary,22,Sales,Coordinator,16,1,False
2405,Male,23,HR,Executive,16,1,False
2406,Male,30,HR,Executive,4,8,False
2407,Non-Binary,5,HR,Executive,1,7,True
2408,Non-Binary,9,HR,Coordinator,0,10,False
2409,Female,21,Finance,Developer,0,10,True
2410,Non-Binary,11,Engineering,Manager,10,3,True
2411,Female,5,Finance,Executive,1,8,False
2412,Female,35,Marketing,Manager,3,8,False
2413,Female,27,Finance,Manager,16,1,False
2414,Non-Binary,2,Finance,Analyst,0,10,False
2415,Male,24,Marketing,Manager,6,7,False
2416,Female,31,Finance,Analyst,17,2,False
2417,Male,33,Engineering,Developer,14,2,True
2418,Male,39,Sales,Developer,18,2,False
2419,Non-Binary,30,Marketing,Analyst,10,5,True
2420,Male,37,HR,Developer,2,7,True
2421,Male,28,Engineering,Executive,14,4,True
2422,Non-Binary,31,Sales,Developer,10,4,True
2423,Female,11,Engineering,Analyst,0,9,True
2424,Male,23,Engineering,Executive,0,10,True
2425,Non-Binary,2,HR,Manager,0,9,False
2426,Male,27,Sales,Manager,2,7,True
2427,Male,35,Engineering,Manager,0,10,True
2428,Female,2,HR,Analyst,13,4,True
2429,Male,39,Marketing,Manager,4,8,False
2430,Non-Binary,37,HR,Developer,0,10,True
2431,Male,21,Finance,Manager,14,3,True
2432,Female,5,HR,Coordinator,16,3,False
2433,Female,21,HR,Coordinator,3,7,False
2434,Non-Binary,29,HR,Manager,5,9,False
2435,Female,20,Engineering,Manager,9,4,True
2436,Male,38,Sales,Coordinator,14,4,False
2437,Female,20,HR,Manager,15,1,False
2438,Non-Binary,25,HR,Executive,20,1,False
2439,Female,2,Finance,Coordinator,10,3,True
2440,Female,32,Finance,Analyst,8,7,False
2441,Female,26,Marketing,Coordinator,2,9,True
2442,Non-Binary,6,Marketing,Developer,7,4,True
2443,Female,3,Finance,Executive,18,2,False
2444,Female,33,Sales,Analyst,4,6,True
2445,Male,1,Marketing,Manager,8,6,True
2446,Non-Binary,5,Sales,Developer,1,9,True
2447,Female,13,Finance,Developer,9,4,False
2448,Non-Binary,19,Marketing,Executive,0,8,True
2449,Female,12,HR,Analyst,20,3,False
2450,Female,25,Finance,Developer,19,2,True
2451,Female,35,Marketing,Analyst,1,9,False
2452,Male,12,Sales,Analyst,7,6,True
2453,Male,30,Sales,Developer,4,8,True
2454,Male,5,Marketing,Analyst,0,10,False
2455,Non-Binary,34,Sales,Executive,1,9,True
2456,Non-Binary,22,Marketing,Developer,19,1,False
2457,Male,39,Marketing,Executive,18,1,False
2458,Non-Binary,13,Sales,Executive,11,5,True
2459,Female,3,Engineering,Analyst,2,9,False
2460,Female,20,HR,Analyst,6,7,True
2461,Female,31,Finance,Developer,6,7,False
2462,Male,5,HR,Manager,12,2,False
2463,Non-Binary,24,Finance,Developer,15,3,False
2464,Male,33,Finance,Executive,12,4,True
2465,Non-Binary,8,HR,Analyst,14,2,True
2466,Female,24,Marketing,Executive,0,10,True
2467,Male,20,Sales,Coordinator,2,9,True
2468,Non-Binary,16,Engineering,Coordinator,10,5,False
2469,Non-Binary,12,Engineering,Executive,4,7,True
2470,Female,13,Engineering,Manager,1,9,True
2471,Male,39,HR,Manager,12,5,False
2472,Male,25,HR,Developer,6,6,True
2473,Male,32,Marketing,Developer,10,4,True
2474,Female,24,Engineering,Developer,0,8,False
2475,Male,9,Marketing,Analyst,15,1,True
2476,Female,23,Engineering,Manager,18,1,True
2477,Female,13,HR,Executive,8,5,True
2478,Female,32,Sales,Coordinator,0,10,True
2479,Non-Binary,15,Sales,Manager,0,9,True
2480,Male,36,Sales,Manager,13,2,False
2481,Male,5,Sales,Manager,9,3,True
2482,Female,22,Finance,Developer,3,8,True
2483,Female,16,Engineering,Analyst,12,5,True
2484,Male,10,Sales,Executive,16,3,True
2485,Female,24,Finance,Developer,9,6,True
2486,Male,18,Finance,Analyst,3,6,True
2487,Non-Binary,18,Finance,Manager,6,5,True
2488,Female,7,Marketing,Analyst,2,5,True
2489,Male,4,Marketing,Developer,8,6,False
2490,Female,26,Finance,Manager,17,2,True
2491,Male,5,Sales,Developer,7,6,True
2492,Male,16,Engineering,Executive,11,2,True
2493,Female,35,HR,Manager,16,3,False
2494,Non-Binary,26,Marketing,Analyst,16,2,True
2495,Male,18,Sales,Developer,20,1,False
2496,Male,29,Sales,Coordinator,18,1,True
2497,Male,23,HR,Analyst,0,9,True
2498,Non-Binary,14,HR,Analyst,7,4,True
2499,Non-Binary,15,Sales,Manager,11,5,True
2500,Female,33,HR,Analyst,1,10,False
2501,Non-Binary,25,Sales,Developer,2,7,False
2502,Female,21,HR,Coordinator,12,2,True
2503,Female,17,HR,Executive,0,10,True
2504,Non-Binary,23,Sales,Coordinator,1,9,True
2505,Female,17,Finance,Developer,9,4,True
2506,Non-Binary,14,Sales,Manager,0,10,False
2507,Female,29,Engineering,Developer,0,10,True
2508,Non-Binary,20,HR,Analyst,15,1,False
2509,Non-Binary,30,Marketing,Manager,5,8,False
2510,Female,19,HR,Executive,10,4,False
2511,Male,39,Engineering,Executive,7,7,True
2512,Female,13,Marketing,Developer,10,3,True
2513,Non-Binary,18,Marketing,Analyst,1,9,False
2514,Male,23,Sales,Executive,13,5,False
2515,Female,33,Finance,Coordinator,10,5,False
2516,Female,39,Sales,Manager,12,3,True
2517,Female,18,Marketing,Coordinator,0,9,True
2518,Male,9,Marketing,Executive,12,3,False
2519,Non-Binary,33,Finance,Executive,14,2,True
2520,Female,32,HR,Developer,1,9,True
2521,Female,17,Finance,Developer,0,9,True
2522,Female,19,Sales,Manager,0,10,False
2523,Female,27,HR,Developer,11,4,True
2524,Female,6,Sales,Analyst,8,4,True
2525,Non-Binary,35,Finance,Manager,0,10,False
2526,Non-Binary,37,HR,Analyst,8,6,False
2527,Female,34,Finance,Developer,0,9,True
2528,Male,20,Engineering,Manager,2,8,False
2529,Non-Binary,25,Marketing,Executive,0,10,False
2530,Male,4,HR,Coordinator,10,3,True
2531,Non-Binary,10,Marketing,Executive,10,6,False
2532,Female,10,Engineering,Analyst,5,7,False
2533,Non-Binary,24,HR,Executive,6,6,True
2534,Female,21,Marketing,Executive,10,3,True
2535,Non-Binary,11,Marketing,Coordinator,0,9,True
2536,Female,27,HR,Coordinator,10,4,False
2537,Female,16,Marketing,Executive,16,2,True
2538,Female,26,Marketing,Coordinator,3,9,False
2539,Female,30,HR,Executive,13,3,True
2540,Male,16,Marketing,Manager,7,6,True
2541,Female,7,Marketing,Executive,14,5,False
2542,Male,16,Sales,Developer,16,2,False
2543,Male,35,Sales,Coordinator,15,1,True
2544,Female,16,Engineering,Coordinator,2,9,False
2545,Male,12,Sales,Analyst,14,3,True
2546,Non-Binary,35,Sales,Analyst,5,7,False
2547,Female,21,Engineering,Developer,0,9,True
2548,Male,36,Marketing,Coordinator,0,9,True
2549,Female,17,Marketing,Coordinator,1,10,False
2550,Female,32,Sales,Analyst,6,6,True
2551,Female,6,Engineering,Analyst,0,8,True
2552,Male,24,Marketing,Executive,0,9,False
2553,Non-Binary,27,Finance,Coordinator,15,3,False
2554,Non-Binary,20,HR,Coordinator,6,6,True
2555,Male,25,HR,Executive,14,5,False
2556,Female,2,HR,Coordinator,6,7,True
2557,Male,9,Sales,Developer,2,7,True
2558,Male,28,HR,Analyst,4,9,False
2559,Male,38,HR,Analyst,19,1,True
2560,Female,3,Finance,Analyst,6,6,True
2561,Male,20,Marketing,Manager,8,5,True
2562,Female,6,Finance,Developer,8,4,True
2563,Male,39,Sales,Developer,0,10,True
2564,Non-Binary,33,HR,Executive,20,1,False
2565,Male,1,Marketing,Manager,6,4,False
2566,Male,37,HR,Coordinator,0,10,True
2567,Non-Binary,6,HR,Developer,5,7,False
2568,Female,34,Sales,Manager,12,4,False
2569,Female,15,HR,Manager,15,1,False
2570,Male,26,Engineering,Developer,2,10,False
2571,Non-Binary,14,Marketing,Executive,12,1,True
2572,Female,7,Marketing,Manager,14,1,False
2573,Male,31,Engineering,Analyst,0,10,False
2574,Non-Binary,24,Sales,Manager,7,5,False
2575,Female,31,HR,Coordinator,6,7,False
2576,Female,29,HR,Developer,0,9,False
2577,Non-Binary,32,Marketing,Coordinator,5,8,False
2578,Non-Binary,17,Sales,Executive,13,2,True
2579,Non-Binary,14,Sales,Analyst,4,9,False
2580,Non-Binary,36,Sales,Developer,13,4,False
2581,Male,24,HR,Manager,0,10,False
2582,Non-Binary,27,Sales,Analyst,11,5,False
2583,Female,25,Engineering,Manager,8,5,True
2584,Female,32,Finance,Executive,12,4,True
2585,Male,18,Sales,Developer,9,6,False
2586,Female,18,Finance,Executive,18,1,False
2587,Female,37,HR,Executive,16,2,False
2588,Non-Binary,26,Sales,Executive,13,4,False
2589,Female,9,Marketing,Executive,13,4,True
2590,Male,35,HR,Manager,4,8,False
2591,Non-Binary,8,Engineering,Coordinator,2,9,True
2592,Non-Binary,20,Engineering,Manager,12,4,True
2593,Male,22,Finance,Analyst,11,6,False
2594,Non-Binary,19,Finance,Executive,14,4,False
2595,Non-Binary,30,Marketing,Analyst,13,4,True
2596,Male,28,Marketing,Manager,1,9,False
2597,Non-Binary,35,Engineering,Executive,7,4,True
2598,Male,11,Sales,Manager,9,6,False
2599,Male,31,Engineering,Executive,3,9,False
2600,Female,39,Engineering,Manager,13,3,False
2601,Female,36,Marketing,Developer,3,7,False
2602,Non-Binary,30,Finance,Coordinator,8,7,True
2603,Non-Binary,23,Marketing,Coordinator,18,1,False
2604,Male,19,Marketing,Executive,13,2,False
2605,Non-Binary,12,Marketing,Developer,9,5,False
2606,Male,15,Engineering,Analyst,0,8,True
2607,Male,31,Sales,Developer,9,6,False
2608,Non-Binary,37,Engineering,Executive,7,7,True
2609,Male,37,HR,Developer,11,3,True
2610,Female,15,Marketing,Analyst,7,6,False
2611,Non-Binary,29,Marketing,Executive,0,9,True
2612,Female,26,HR,Coordinator,13,3,False
2613,Non-Binary,2,Marketing,Developer,6,6,False
2614,Male,20,Marketing,Coordinator,8,7,False
2615,Non-Binary,15,Marketing,Coordinator,9,5,True
2616,Female,4,HR,Manager,0,10,True
2617,Male,22,Engineering,Analyst,2,8,True
2618,Non-Binary,38,Marketing,Developer,1,8,False
2619,Non-Binary,23,Sales,Coordinator,9,6,False
2620,Non-Binary,26,HR,Coordinator,6,7,True
2621,Female,11,Finance,Analyst,8,3,True
2622,Female,28,HR,Coordinator,7,7,False
