Employee ID,Hours Worked,Sick Leave Taken,Project Deadlines Met,Performance Scores
4620,46,13,0.61,3.7
4621,41,4,0.88,4.6
4622,41,8,0.76,4.2
4623,42,12,0.64,3.8
4624,43,1,0.97,4.9
4625,37,6,0.82,4.4
4626,43,0,1.0,5.0
4627,36,18,0.5,3.2
4628,46,8,0.76,4.2
4629,40,6,0.82,4.4
4630,30,0,1.0,5.0
4631,37,0,1.0,5.0
4632,42,13,0.61,3.7
4633,46,15,0.55,3.5
4634,41,16,0.52,3.4
4635,45,2,0.94,4.8
4636,39,0,1.0,5.0
4637,45,3,0.91,4.7
4638,32,8,0.76,4.2
4639,30,6,0.82,4.4
4640,48,16,0.52,3.4
4641,37,0,1.0,5.0
4642,45,8,0.76,4.2
4643,44,0,1.0,5.0
4644,36,0,1.0,5.0
4645,31,9,0.73,4.1
4646,42,7,0.79,4.3
4647,34,1,0.97,4.9
4648,39,6,0.82,4.4
4649,37,2,0.94,4.8
4650,42,0,1.0,5.0
4651,48,17,0.5,3.3
4652,35,5,0.85,4.5
4653,47,7,0.79,4.3
4654,37,17,0.5,3.3
4655,38,0,1.0,5.0
4656,46,2,0.94,4.8
4657,33,2,0.94,4.8
4658,47,4,0.88,4.6
4659,35,15,0.55,3.5
4660,40,7,0.79,4.3
4661,39,13,0.61,3.7
4662,40,16,0.52,3.4
4663,37,0,1.0,5.0
4664,32,19,0.5,3.0999999999999996
4665,31,2,0.94,4.8
4666,47,14,0.58,3.5999999999999996
4667,31,18,0.5,3.2
4668,41,7,0.79,4.3
4669,34,0,1.0,5.0
4670,33,9,0.73,4.1
4671,45,2,0.94,4.8
4672,43,8,0.76,4.2
4673,31,0,1.0,5.0
4674,36,5,0.85,4.5
4675,40,3,0.91,4.7
4676,41,13,0.61,3.7
4677,34,0,1.0,5.0
4678,45,0,1.0,5.0
4679,36,9,0.73,4.1
4680,37,18,0.5,3.2
4681,33,2,0.94,4.8
4682,33,11,0.67,3.9
4683,35,14,0.58,3.5999999999999996
4684,31,16,0.52,3.4
4685,38,8,0.76,4.2
4686,37,14,0.58,3.5999999999999996
4687,47,10,0.7,4.0
4688,41,1,0.97,4.9
4689,45,6,0.82,4.4
4690,30,13,0.61,3.7
4691,49,0,1.0,5.0
4692,33,13,0.61,3.7
4693,43,0,1.0,5.0
4694,47,16,0.52,3.4
4695,34,7,0.79,4.3
4696,32,19,0.5,3.0999999999999996
4697,48,11,0.67,3.9
4698,41,15,0.55,3.5
4699,48,19,0.5,3.0999999999999996
4700,49,10,0.7,4.0
4701,40,9,0.73,4.1
4702,49,13,0.61,3.7
4703,38,11,0.67,3.9
4704,49,12,0.64,3.8
4705,34,19,0.5,3.0999999999999996
4706,39,8,0.76,4.2
4707,38,17,0.5,3.3
4708,42,0,1.0,5.0
4709,37,0,1.0,5.0
4710,42,12,0.64,3.8
4711,47,12,0.64,3.8
4712,38,11,0.67,3.9
4713,38,16,0.52,3.4
4714,31,1,0.97,4.9
4715,36,0,1.0,5.0
4716,34,14,0.58,3.5999999999999996
4717,35,12,0.64,3.8
4718,42,9,0.73,4.1
4719,47,5,0.85,4.5
4720,32,14,0.58,3.5999999999999996
4721,39,10,0.7,4.0
4722,32,8,0.76,4.2
4723,30,12,0.64,3.8
4724,35,10,0.7,4.0
4725,45,13,0.61,3.7
4726,46,2,0.94,4.8
4727,45,4,0.88,4.6
4728,39,18,0.5,3.2
4729,36,6,0.82,4.4
4730,37,13,0.61,3.7
4731,32,0,1.0,5.0
4732,34,8,0.76,4.2
4733,48,6,0.82,4.4
4734,36,13,0.61,3.7
4735,47,8,0.76,4.2
4736,47,11,0.67,3.9
4737,35,4,0.88,4.6
4738,34,10,0.7,4.0
4739,35,12,0.64,3.8
4740,35,13,0.61,3.7
4741,40,11,0.67,3.9
4742,46,0,1.0,5.0
4743,38,4,0.88,4.6
4744,45,10,0.7,4.0
4745,39,0,1.0,5.0
4746,44,15,0.55,3.5
4747,37,6,0.82,4.4
4748,43,6,0.82,4.4
4749,45,10,0.7,4.0
4750,48,13,0.61,3.7
4751,32,0,1.0,5.0
4752,42,0,1.0,5.0
4753,38,0,1.0,5.0
4754,41,3,0.91,4.7
4755,34,7,0.79,4.3
4756,48,2,0.94,4.8
4757,36,1,0.97,4.9
4758,36,1,0.97,4.9
4759,48,20,0.5,3.0
4760,37,3,0.91,4.7
4761,35,14,0.58,3.5999999999999996
4762,32,11,0.67,3.9
4763,30,15,0.55,3.5
4764,35,9,0.73,4.1
4765,49,3,0.91,4.7
4766,49,18,0.5,3.2
4767,48,12,0.64,3.8
4768,42,0,1.0,5.0
4769,46,20,0.5,3.0
4770,47,0,1.0,5.0
4771,49,12,0.64,3.8
4772,35,13,0.61,3.7
4773,40,0,1.0,5.0
4774,35,9,0.73,4.1
4775,36,4,0.88,4.6
4776,30,0,1.0,5.0
4777,37,9,0.73,4.1
4778,43,11,0.67,3.9
4779,49,13,0.61,3.7
4780,30,11,0.67,3.9
4781,34,11,0.67,3.9
4782,34,0,1.0,5.0
4783,43,0,1.0,5.0
4784,36,0,1.0,5.0
4785,46,7,0.79,4.3
4786,40,10,0.7,4.0
4787,36,6,0.82,4.4
4788,30,12,0.64,3.8
4789,44,0,1.0,5.0
4790,48,4,0.88,4.6
4791,39,5,0.85,4.5
4792,38,8,0.76,4.2
4793,42,0,1.0,5.0
4794,42,0,1.0,5.0
4795,35,18,0.5,3.2
4796,37,3,0.91,4.7
4797,41,16,0.52,3.4
4798,31,12,0.64,3.8
4799,45,5,0.85,4.5
4800,41,7,0.79,4.3
4801,47,2,0.94,4.8
4802,32,17,0.5,3.3
4803,47,9,0.73,4.1
4804,40,12,0.64,3.8
4805,34,11,0.67,3.9
4806,42,0,1.0,5.0
4807,39,11,0.67,3.9
4808,44,8,0.76,4.2
4809,35,10,0.7,4.0
4810,45,0,1.0,5.0
4811,37,0,1.0,5.0
4812,49,5,0.85,4.5
4813,32,15,0.55,3.5
4814,34,12,0.64,3.8
4815,44,0,1.0,5.0
4816,32,15,0.55,3.5
4817,44,12,0.64,3.8
4818,31,0,1.0,5.0
4819,41,9,0.73,4.1
4820,34,13,0.61,3.7
4821,38,15,0.55,3.5
4822,33,4,0.88,4.6
4823,36,9,0.73,4.1
4824,45,6,0.82,4.4
4825,42,7,0.79,4.3
4826,31,10,0.7,4.0
4827,31,3,0.91,4.7
4828,38,6,0.82,4.4
4829,44,16,0.52,3.4
4830,33,6,0.82,4.4
4831,46,0,1.0,5.0
4832,38,9,0.73,4.1
4833,44,5,0.85,4.5
4834,30,12,0.64,3.8
4835,31,8,0.76,4.2
4836,38,8,0.76,4.2
4837,40,4,0.88,4.6
4838,48,6,0.82,4.4
4839,30,8,0.76,4.2
4840,48,14,0.58,3.5999999999999996
4841,38,3,0.91,4.7
4842,31,6,0.82,4.4
4843,34,0,1.0,5.0
4844,46,12,0.64,3.8
4845,30,0,1.0,5.0
4846,43,17,0.5,3.3
4847,41,4,0.88,4.6
4848,39,2,0.94,4.8
4849,48,16,0.52,3.4
4850,44,11,0.67,3.9
4851,30,13,0.61,3.7
4852,30,2,0.94,4.8
4853,40,3,0.91,4.7
4854,40,6,0.82,4.4
4855,34,0,1.0,5.0
4856,32,15,0.55,3.5
4857,40,0,1.0,5.0
4858,33,1,0.97,4.9
4859,35,0,1.0,5.0
4860,47,0,1.0,5.0
4861,36,0,1.0,5.0
4862,33,16,0.52,3.4
4863,43,16,0.52,3.4
4864,37,0,1.0,5.0
4865,49,2,0.94,4.8
4866,40,0,1.0,5.0
4867,43,6,0.82,4.4
4868,32,8,0.76,4.2
4869,40,13,0.61,3.7
4870,33,14,0.58,3.5999999999999996
4871,38,0,1.0,5.0
4872,34,15,0.55,3.5
4873,42,6,0.82,4.4
4874,49,20,0.5,3.0
4875,33,14,0.58,3.5999999999999996
4876,36,14,0.58,3.5999999999999996
4877,31,2,0.94,4.8
4878,49,9,0.73,4.1
4879,48,18,0.5,3.2
4880,36,8,0.76,4.2
4881,49,11,0.67,3.9
4882,38,2,0.94,4.8
4883,48,0,1.0,5.0
4884,49,17,0.5,3.3
4885,31,4,0.88,4.6
4886,45,5,0.85,4.5
4887,35,12,0.64,3.8
4888,48,3,0.91,4.7
4889,47,18,0.5,3.2
4890,46,8,0.76,4.2
4891,40,6,0.82,4.4
4892,33,3,0.91,4.7
4893,37,6,0.82,4.4
4894,47,0,1.0,5.0
4895,42,15,0.55,3.5
4896,37,5,0.85,4.5
4897,39,1,0.97,4.9
4898,47,9,0.73,4.1
4899,47,10,0.7,4.0
4900,46,15,0.55,3.5
4901,45,6,0.82,4.4
4902,35,14,0.58,3.5999999999999996
4903,43,6,0.82,4.4
4904,34,0,1.0,5.0
4905,44,7,0.79,4.3
4906,42,4,0.88,4.6
4907,45,7,0.79,4.3
4908,45,13,0.61,3.7
4909,46,0,1.0,5.0
4910,34,14,0.58,3.5999999999999996
4911,40,13,0.61,3.7
4912,44,11,0.67,3.9
4913,32,13,0.61,3.7
4914,37,4,0.88,4.6
4915,32,15,0.55,3.5
4916,33,4,0.88,4.6
4917,43,10,0.7,4.0
4918,49,11,0.67,3.9
4919,35,17,0.5,3.3
4920,33,12,0.64,3.8
4921,41,8,0.76,4.2
4922,31,6,0.82,4.4
4923,47,10,0.7,4.0
4924,43,8,0.76,4.2
4925,37,11,0.67,3.9
4926,37,14,0.58,3.5999999999999996
4927,41,4,0.88,4.6
4928,30,5,0.85,4.5
4929,30,13,0.61,3.7
4930,33,3,0.91,4.7
4931,46,7,0.79,4.3
4932,39,12,0.64,3.8
4933,30,10,0.7,4.0
4934,40,16,0.52,3.4
4935,46,14,0.58,3.5999999999999996
4936,39,2,0.94,4.8
4937,35,15,0.55,3.5
4938,33,11,0.67,3.9
4939,42,9,0.73,4.1
4940,40,10,0.7,4.0
4941,34,2,0.94,4.8
4942,43,18,0.5,3.2
4943,31,4,0.88,4.6
4944,32,0,1.0,5.0
4945,32,12,0.64,3.8
4946,40,5,0.85,4.5
4947,38,10,0.7,4.0
4948,48,8,0.76,4.2
4949,39,0,1.0,5.0
4950,35,7,0.79,4.3
4951,35,14,0.58,3.5999999999999996
4952,30,14,0.58,3.5999999999999996
4953,30,3,0.91,4.7
4954,48,2,0.94,4.8
4955,32,18,0.5,3.2
4956,35,0,1.0,5.0
4957,31,4,0.88,4.6
4958,44,13,0.61,3.7
4959,41,0,1.0,5.0
4960,39,0,1.0,5.0
4961,48,1,0.97,4.9
4962,42,1,0.97,4.9
4963,32,7,0.79,4.3
4964,47,12,0.64,3.8
4965,49,4,0.88,4.6
4966,34,10,0.7,4.0
4967,42,20,0.5,3.0
4968,43,12,0.64,3.8
4969,44,18,0.5,3.2
4970,47,3,0.91,4.7
4971,43,0,1.0,5.0
4972,48,15,0.55,3.5
4973,32,3,0.91,4.7
4974,30,11,0.67,3.9
4975,36,3,0.91,4.7
4976,49,17,0.5,3.3
4977,36,11,0.67,3.9
4978,46,15,0.55,3.5
4979,44,0,1.0,5.0
4980,42,9,0.73,4.1
4981,44,19,0.5,3.0999999999999996
4982,32,16,0.52,3.4
4983,46,15,0.55,3.5
4984,45,3,0.91,4.7
4985,30,3,0.91,4.7
4986,43,14,0.58,3.5999999999999996
4987,32,14,0.58,3.5999999999999996
4988,49,5,0.85,4.5
4989,33,3,0.91,4.7
4990,38,0,1.0,5.0
4991,30,10,0.7,4.0
4992,43,14,0.58,3.5999999999999996
4993,42,0,1.0,5.0
4994,44,6,0.82,4.4
4995,47,8,0.76,4.2
4996,45,1,0.97,4.9
4997,35,14,0.58,3.5999999999999996
4998,45,4,0.88,4.6
4999,40,0,1.0,5.0
5000,36,0,1.0,5.0
5001,38,15,0.55,3.5
5002,30,6,0.82,4.4
5003,39,17,0.5,3.3
5004,37,6,0.82,4.4
5005,40,7,0.79,4.3
5006,34,12,0.64,3.8
5007,35,7,0.79,4.3
5008,41,0,1.0,5.0
5009,40,2,0.94,4.8
5010,36,0,1.0,5.0
5011,36,12,0.64,3.8
5012,41,11,0.67,3.9
5013,41,7,0.79,4.3
5014,30,10,0.7,4.0
5015,48,0,1.0,5.0
5016,33,6,0.82,4.4
5017,48,15,0.55,3.5
5018,48,18,0.5,3.2
5019,40,12,0.64,3.8
5020,38,1,0.97,4.9
5021,42,4,0.88,4.6
5022,48,9,0.73,4.1
5023,34,20,0.5,3.0
5024,40,0,1.0,5.0
5025,32,15,0.55,3.5
5026,34,4,0.88,4.6
5027,42,0,1.0,5.0
5028,43,9,0.73,4.1
5029,42,13,0.61,3.7
5030,31,16,0.52,3.4
5031,31,11,0.67,3.9
5032,47,12,0.64,3.8
5033,35,18,0.5,3.2
5034,48,8,0.76,4.2
5035,39,0,1.0,5.0
5036,37,10,0.7,4.0
5037,34,8,0.76,4.2
5038,31,11,0.67,3.9
5039,35,16,0.52,3.4
5040,47,14,0.58,3.5999999999999996
5041,37,16,0.52,3.4
5042,31,9,0.73,4.1
5043,49,13,0.61,3.7
5044,33,1,0.97,4.9
5045,44,14,0.58,3.5999999999999996
5046,49,15,0.55,3.5
5047,38,3,0.91,4.7
5048,49,6,0.82,4.4
5049,35,11,0.67,3.9
5050,38,9,0.73,4.1
5051,42,12,0.64,3.8
5052,34,15,0.55,3.5
5053,43,14,0.58,3.5999999999999996
5054,43,16,0.52,3.4
5055,47,4,0.88,4.6
5056,36,7,0.79,4.3
5057,35,8,0.76,4.2
5058,41,6,0.82,4.4
5059,43,2,0.94,4.8
5060,48,12,0.64,3.8
5061,45,15,0.55,3.5
5062,48,11,0.67,3.9
5063,39,8,0.76,4.2
5064,40,18,0.5,3.2
5065,33,10,0.7,4.0
5066,49,0,1.0,5.0
5067,31,5,0.85,4.5
5068,38,10,0.7,4.0
5069,39,7,0.79,4.3
5070,37,7,0.79,4.3
5071,33,7,0.79,4.3
5072,42,0,1.0,5.0
5073,35,0,1.0,5.0
5074,35,3,0.91,4.7
5075,31,16,0.52,3.4
5076,38,1,0.97,4.9
5077,35,3,0.91,4.7
5078,34,17,0.5,3.3
5079,31,7,0.79,4.3
5080,43,0,1.0,5.0
5081,39,17,0.5,3.3
5082,44,4,0.88,4.6
5083,46,0,1.0,5.0
5084,36,15,0.55,3.5
5085,49,7,0.79,4.3
5086,40,0,1.0,5.0
5087,42,0,1.0,5.0
5088,46,0,1.0,5.0
5089,34,17,0.5,3.3
5090,41,0,1.0,5.0
5091,33,5,0.85,4.5
5092,30,4,0.88,4.6
5093,39,1,0.97,4.9
5094,31,14,0.58,3.5999999999999996
5095,42,6,0.82,4.4
5096,42,13,0.61,3.7
5097,41,1,0.97,4.9
5098,30,6,0.82,4.4
5099,39,5,0.85,4.5
5100,49,7,0.79,4.3
5101,34,3,0.91,4.7
5102,39,6,0.82,4.4
5103,36,0,1.0,5.0
5104,44,1,0.97,4.9
5105,47,17,0.5,3.3
5106,49,1,0.97,4.9
5107,33,12,0.64,3.8
5108,30,8,0.76,4.2
5109,37,18,0.5,3.2
5110,40,14,0.58,3.5999999999999996
5111,32,8,0.76,4.2
5112,41,5,0.85,4.5
5113,42,4,0.88,4.6
5114,49,9,0.73,4.1
5115,47,8,0.76,4.2
5116,41,0,1.0,5.0
5117,39,14,0.58,3.5999999999999996
5118,44,9,0.73,4.1
5119,32,9,0.73,4.1
5120,44,13,0.61,3.7
5121,46,2,0.94,4.8
5122,45,3,0.91,4.7
5123,31,13,0.61,3.7
5124,30,3,0.91,4.7
5125,33,5,0.85,4.5
5126,46,6,0.82,4.4
5127,36,11,0.67,3.9
5128,34,0,1.0,5.0
5129,33,5,0.85,4.5
5130,49,0,1.0,5.0
5131,49,5,0.85,4.5
5132,34,4,0.88,4.6
5133,37,0,1.0,5.0
5134,49,5,0.85,4.5
5135,38,11,0.67,3.9
5136,35,5,0.85,4.5
5137,33,15,0.55,3.5
5138,34,19,0.5,3.0999999999999996
5139,37,0,1.0,5.0
5140,49,5,0.85,4.5
5141,42,8,0.76,4.2
5142,33,7,0.79,4.3
5143,36,8,0.76,4.2
5144,30,0,1.0,5.0
5145,38,0,1.0,5.0
5146,34,8,0.76,4.2
5147,39,17,0.5,3.3
5148,40,6,0.82,4.4
5149,47,5,0.85,4.5
5150,34,8,0.76,4.2
5151,33,8,0.76,4.2
5152,48,3,0.91,4.7
5153,45,0,1.0,5.0
5154,31,5,0.85,4.5
5155,44,15,0.55,3.5
5156,38,8,0.76,4.2
5157,46,0,1.0,5.0
5158,31,5,0.85,4.5
5159,35,14,0.58,3.5999999999999996
5160,30,17,0.5,3.3
5161,37,2,0.94,4.8
5162,40,0,1.0,5.0
5163,49,0,1.0,5.0
5164,44,13,0.61,3.7
5165,38,7,0.79,4.3
5166,31,13,0.61,3.7
5167,36,4,0.88,4.6
5168,46,10,0.7,4.0
5169,32,0,1.0,5.0
5170,33,3,0.91,4.7
5171,32,9,0.73,4.1
5172,37,10,0.7,4.0
5173,40,3,0.91,4.7
5174,45,2,0.94,4.8
5175,43,4,0.88,4.6
5176,48,11,0.67,3.9
5177,31,2,0.94,4.8
5178,41,12,0.64,3.8
5179,40,0,1.0,5.0
5180,45,9,0.73,4.1
5181,40,0,1.0,5.0
5182,32,3,0.91,4.7
5183,39,10,0.7,4.0
5184,34,8,0.76,4.2
5185,42,10,0.7,4.0
5186,35,9,0.73,4.1
5187,49,0,1.0,5.0
5188,32,5,0.85,4.5
5189,38,4,0.88,4.6
5190,36,6,0.82,4.4
5191,36,13,0.61,3.7
5192,31,20,0.5,3.0
5193,37,14,0.58,3.5999999999999996
5194,47,14,0.58,3.5999999999999996
5195,30,18,0.5,3.2
5196,39,20,0.5,3.0
5197,35,7,0.79,4.3
5198,47,8,0.76,4.2
5199,42,4,0.88,4.6
5200,30,15,0.55,3.5
5201,30,16,0.52,3.4
5202,41,8,0.76,4.2
5203,37,4,0.88,4.6
5204,34,6,0.82,4.4
5205,32,17,0.5,3.3
5206,47,2,0.94,4.8
5207,35,4,0.88,4.6
5208,33,14,0.58,3.5999999999999996
5209,44,6,0.82,4.4
5210,33,13,0.61,3.7
5211,35,1,0.97,4.9
5212,47,3,0.91,4.7
5213,47,14,0.58,3.5999999999999996
5214,39,9,0.73,4.1
5215,42,10,0.7,4.0
5216,49,6,0.82,4.4
5217,47,5,0.85,4.5
5218,36,2,0.94,4.8
5219,37,9,0.73,4.1
5220,35,8,0.76,4.2
5221,31,1,0.97,4.9
5222,37,11,0.67,3.9
5223,39,18,0.5,3.2
5224,46,11,0.67,3.9
5225,41,17,0.5,3.3
5226,40,0,1.0,5.0
5227,46,10,0.7,4.0
5228,45,0,1.0,5.0
5229,39,2,0.94,4.8
5230,49,0,1.0,5.0
5231,32,17,0.5,3.3
5232,48,17,0.5,3.3
5233,33,15,0.55,3.5
5234,48,18,0.5,3.2
5235,38,0,1.0,5.0
5236,49,18,0.5,3.2
5237,46,4,0.88,4.6
5238,33,7,0.79,4.3
5239,46,0,1.0,5.0
5240,32,0,1.0,5.0
5241,49,12,0.64,3.8
5242,33,3,0.91,4.7
5243,38,8,0.76,4.2
5244,35,8,0.76,4.2
5245,48,2,0.94,4.8
5246,36,5,0.85,4.5
5247,45,3,0.91,4.7
5248,44,12,0.64,3.8
5249,45,13,0.61,3.7
5250,43,0,1.0,5.0
5251,33,7,0.79,4.3
5252,31,9,0.73,4.1
5253,36,0,1.0,5.0
5254,36,14,0.58,3.5999999999999996
5255,35,18,0.5,3.2
5256,49,15,0.55,3.5
5257,38,1,0.97,4.9
5258,46,10,0.7,4.0
5259,40,13,0.61,3.7
5260,45,8,0.76,4.2
5261,30,5,0.85,4.5
5262,45,6,0.82,4.4
5263,46,0,1.0,5.0
5264,35,0,1.0,5.0
5265,40,6,0.82,4.4
5266,36,11,0.67,3.9
5267,45,12,0.64,3.8
5268,31,13,0.61,3.7
5269,49,7,0.79,4.3
5270,42,12,0.64,3.8
5271,42,9,0.73,4.1
5272,44,17,0.5,3.3
5273,44,11,0.67,3.9
5274,38,2,0.94,4.8
5275,47,7,0.79,4.3
5276,43,3,0.91,4.7
5277,43,5,0.85,4.5
5278,33,6,0.82,4.4
5279,43,6,0.82,4.4
5280,39,15,0.55,3.5
5281,40,7,0.79,4.3
5282,30,9,0.73,4.1
5283,43,0,1.0,5.0
5284,37,2,0.94,4.8
5285,35,14,0.58,3.5999999999999996
5286,40,6,0.82,4.4
5287,43,4,0.88,4.6
5288,36,9,0.73,4.1
5289,36,13,0.61,3.7
5290,48,8,0.76,4.2
5291,39,15,0.55,3.5
5292,38,1,0.97,4.9
5293,47,18,0.5,3.2
5294,46,0,1.0,5.0
5295,42,4,0.88,4.6
5296,33,1,0.97,4.9
5297,36,17,0.5,3.3
5298,37,11,0.67,3.9
5299,45,5,0.85,4.5
5300,41,0,1.0,5.0
5301,30,18,0.5,3.2
5302,35,17,0.5,3.3
5303,30,5,0.85,4.5
5304,37,14,0.58,3.5999999999999996
5305,41,9,0.73,4.1
5306,45,10,0.7,4.0
5307,30,19,0.5,3.0999999999999996
5308,33,3,0.91,4.7
5309,48,17,0.5,3.3
5310,47,14,0.58,3.5999999999999996
5311,37,3,0.91,4.7
5312,35,11,0.67,3.9
5313,42,9,0.73,4.1
5314,49,12,0.64,3.8
5315,32,2,0.94,4.8
5316,44,5,0.85,4.5
5317,35,2,0.94,4.8
5318,35,1,0.97,4.9
5319,34,0,1.0,5.0
5320,48,12,0.64,3.8
5321,39,0,1.0,5.0
5322,38,4,0.88,4.6
5323,43,15,0.55,3.5
5324,34,8,0.76,4.2
5325,36,10,0.7,4.0
5326,46,13,0.61,3.7
5327,46,18,0.5,3.2
5328,38,7,0.79,4.3
5329,36,18,0.5,3.2
5330,30,17,0.5,3.3
5331,31,16,0.52,3.4
5332,39,4,0.88,4.6
5333,48,14,0.58,3.5999999999999996
5334,37,1,0.97,4.9
5335,38,3,0.91,4.7
5336,44,10,0.7,4.0
5337,40,13,0.61,3.7
5338,41,7,0.79,4.3
5339,47,12,0.64,3.8
5340,31,4,0.88,4.6
5341,44,15,0.55,3.5
5342,39,8,0.76,4.2
5343,36,0,1.0,5.0
5344,38,4,0.88,4.6
5345,46,9,0.73,4.1
5346,43,5,0.85,4.5
5347,38,0,1.0,5.0
5348,36,7,0.79,4.3
5349,44,12,0.64,3.8
5350,32,5,0.85,4.5
5351,31,13,0.61,3.7
5352,32,6,0.82,4.4
5353,31,12,0.64,3.8
5354,42,1,0.97,4.9
5355,42,17,0.5,3.3
5356,31,0,1.0,5.0
5357,49,8,0.76,4.2
5358,48,2,0.94,4.8
5359,38,11,0.67,3.9
5360,34,0,1.0,5.0
5361,36,0,1.0,5.0
5362,42,0,1.0,5.0
5363,30,3,0.91,4.7
5364,38,0,1.0,5.0
5365,31,4,0.88,4.6
5366,32,6,0.82,4.4
5367,41,7,0.79,4.3
5368,34,10,0.7,4.0
5369,41,13,0.61,3.7
5370,33,7,0.79,4.3
5371,41,14,0.58,3.5999999999999996
5372,34,13,0.61,3.7
5373,43,13,0.61,3.7
5374,43,3,0.91,4.7
5375,39,10,0.7,4.0
5376,39,4,0.88,4.6
5377,34,2,0.94,4.8
5378,47,0,1.0,5.0
5379,46,3,0.91,4.7
5380,39,1,0.97,4.9
5381,40,5,0.85,4.5
5382,44,0,1.0,5.0
5383,48,15,0.55,3.5
5384,41,0,1.0,5.0
5385,45,3,0.91,4.7
5386,41,0,1.0,5.0
5387,48,16,0.52,3.4
5388,32,7,0.79,4.3
5389,42,14,0.58,3.5999999999999996
5390,44,0,1.0,5.0
5391,46,5,0.85,4.5
5392,40,5,0.85,4.5
5393,41,0,1.0,5.0
5394,46,0,1.0,5.0
5395,34,15,0.55,3.5
5396,34,4,0.88,4.6
5397,36,0,1.0,5.0
5398,32,5,0.85,4.5
5399,32,13,0.61,3.7
5400,46,7,0.79,4.3
5401,31,18,0.5,3.2
5402,44,2,0.94,4.8
5403,48,15,0.55,3.5
5404,39,15,0.55,3.5
5405,40,2,0.94,4.8
5406,38,1,0.97,4.9
5407,43,4,0.88,4.6
5408,36,18,0.5,3.2
5409,39,11,0.67,3.9
5410,30,5,0.85,4.5
5411,30,19,0.5,3.0999999999999996
5412,43,8,0.76,4.2
5413,37,9,0.73,4.1
5414,43,0,1.0,5.0
5415,36,17,0.5,3.3
5416,47,4,0.88,4.6
5417,38,6,0.82,4.4
5418,44,7,0.79,4.3
5419,30,8,0.76,4.2
5420,40,9,0.73,4.1
5421,48,6,0.82,4.4
5422,39,1,0.97,4.9
5423,47,12,0.64,3.8
5424,33,0,1.0,5.0
5425,47,2,0.94,4.8
5426,47,6,0.82,4.4
5427,49,9,0.73,4.1
5428,41,0,1.0,5.0
5429,38,10,0.7,4.0
5430,47,3,0.91,4.7
5431,35,4,0.88,4.6
5432,48,11,0.67,3.9
5433,49,0,1.0,5.0
5434,44,15,0.55,3.5
5435,34,15,0.55,3.5
5436,40,13,0.61,3.7
5437,42,0,1.0,5.0
5438,31,16,0.52,3.4
5439,37,0,1.0,5.0
5440,40,15,0.55,3.5
5441,47,14,0.58,3.5999999999999996
5442,39,9,0.73,4.1
5443,30,0,1.0,5.0
5444,33,11,0.67,3.9
5445,46,12,0.64,3.8
5446,46,13,0.61,3.7
5447,34,11,0.67,3.9
5448,32,0,1.0,5.0
5449,36,15,0.55,3.5
5450,34,3,0.91,4.7
5451,39,1,0.97,4.9
5452,36,12,0.64,3.8
5453,46,18,0.5,3.2
5454,46,5,0.85,4.5
5455,36,16,0.52,3.4
5456,35,11,0.67,3.9
5457,38,10,0.7,4.0
5458,37,9,0.73,4.1
5459,43,17,0.5,3.3
5460,35,13,0.61,3.7
5461,38,0,1.0,5.0
5462,49,18,0.5,3.2
5463,40,17,0.5,3.3
5464,40,0,1.0,5.0
5465,37,10,0.7,4.0
5466,32,18,0.5,3.2
5467,40,14,0.58,3.5999999999999996
5468,33,16,0.52,3.4
5469,32,0,1.0,5.0
5470,42,2,0.94,4.8
5471,48,6,0.82,4.4
5472,37,3,0.91,4.7
5473,30,11,0.67,3.9
5474,37,8,0.76,4.2
5475,38,14,0.58,3.5999999999999996
5476,35,1,0.97,4.9
5477,40,0,1.0,5.0
5478,39,0,1.0,5.0
5479,32,0,1.0,5.0
5480,37,18,0.5,3.2
5481,34,2,0.94,4.8
5482,31,3,0.91,4.7
5483,45,7,0.79,4.3
5484,30,10,0.7,4.0
5485,31,0,1.0,5.0
5486,32,9,0.73,4.1
5487,38,9,0.73,4.1
5488,46,0,1.0,5.0
5489,41,9,0.73,4.1
5490,31,13,0.61,3.7
5491,31,9,0.73,4.1
5492,48,3,0.91,4.7
5493,49,5,0.85,4.5
5494,46,10,0.7,4.0
5495,46,0,1.0,5.0
5496,42,13,0.61,3.7
5497,41,12,0.64,3.8
5498,40,3,0.91,4.7
5499,40,0,1.0,5.0
5500,37,6,0.82,4.4
5501,47,2,0.94,4.8
5502,33,7,0.79,4.3
5503,47,16,0.52,3.4
5504,44,0,1.0,5.0
5505,36,0,1.0,5.0
5506,44,4,0.88,4.6
5507,48,9,0.73,4.1
5508,46,10,0.7,4.0
5509,39,11,0.67,3.9
5510,40,9,0.73,4.1
5511,43,2,0.94,4.8
5512,33,18,0.5,3.2
5513,33,8,0.76,4.2
5514,30,6,0.82,4.4
5515,41,14,0.58,3.5999999999999996
5516,36,3,0.91,4.7
5517,34,1,0.97,4.9
5518,30,0,1.0,5.0
5519,37,0,1.0,5.0
5520,47,0,1.0,5.0
5521,42,13,0.61,3.7
5522,46,0,1.0,5.0
5523,31,3,0.91,4.7
5524,35,14,0.58,3.5999999999999996
5525,33,14,0.58,3.5999999999999996
5526,37,0,1.0,5.0
5527,44,3,0.91,4.7
5528,34,0,1.0,5.0
5529,49,16,0.52,3.4
5530,40,4,0.88,4.6
5531,37,15,0.55,3.5
5532,46,0,1.0,5.0
